customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_group,monthly_charges_quartile,SeniorCitizen,TotalCharges,has_social_ties,contract_risk_score,is_fiber_optic,num_services,num_protection_services,monthly_charges_zscore,monthly_charges_per_service,tenure_x_contract_risk,charges_to_tenure_ratio,total_to_monthly_ratio
1436-ZMJAN,Female,Yes,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,new,Q2,0,653.15,1,2,0,4,1,0.101,13.56,20,6.1636,9.4935
3292-PBZEJ,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,new,Q4,1,1183.05,0,2,1,7,3,1.55,13.925,22,9.2833,10.5254
0799-DDIHE,Female,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,developing,Q2,0,639.45,1,2,0,1,0,-0.6135,23.15,30,2.8938,13.519
3070-FNFZQ,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,developing,Q1,0,478.75,1,0,0,1,0,-1.4743,10.2,0,0.85,22.3715
2812-SFXMJ,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,20.05,1,2,0,1,0,-1.4859,10.025,2,10.025,0.9525
7675-OZCZG,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,new,Q2,1,127.1,0,2,0,1,0,-0.6568,22.5,6,11.25,2.763
5014-WUQMG,Male,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,No,established,Q4,0,4391.45,1,1,1,5,3,1.0415,16.0167,47,2.0021,45.2261
5312-TSZVC,Female,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,developing,Q1,0,270.6,1,1,0,1,0,-1.4992,9.825,15,1.2281,13.1041
2003-CKLOR,Male,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,loyal,Q4,0,6710.5,0,2,1,5,2,1.1545,16.5833,132,1.4851,66.7711
0993-OSGPT,Female,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),No,loyal,Q2,1,3975.9,1,1,0,4,3,-0.1366,12.13,68,0.879,64.4915
9254-RBFON,Female,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),Yes,developing,Q4,0,1704.95,1,1,1,5,2,1.1246,16.4333,17,5.4778,17.118
1205-WNWPJ,Female,No,No,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,Yes,new,Q2,0,415.95,0,2,0,3,1,-0.1749,14.875,14,7.4375,6.8752
9391-EOYLI,Male,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q3,1,950.2,1,2,1,2,0,0.5214,26.8167,24,6.1885,11.6661
7108-DGVUU,Female,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),No,developing,Q3,1,1497.05,1,1,0,5,2,0.2306,11.95,21,3.2591,20.5922
2782-JEEBU,Male,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,No,developing,Q2,0,780.15,0,2,0,2,2,-0.9559,12.0,42,1.6364,21.0851
5127-BZENZ,Female,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),No,loyal,Q2,0,3512.15,1,1,0,4,1,0.0146,13.04,56,1.1439,53.0536
2720-FVBQP,Female,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,new,Q2,0,273.25,1,2,0,2,0,-0.5255,16.3167,12,6.9929,5.4705
9906-NHHVC,Female,No,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q2,1,3517.9,0,0,0,4,2,-0.3743,10.7,0,0.8106,64.5486
4522-XRWWI,Male,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),No,established,Q3,0,3375.9,1,1,0,6,2,0.5214,11.4929,42,1.8709,41.4475
3766-EJLFL,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q4,0,7508.55,1,0,1,7,3,1.4719,13.6312,0,1.5804,68.2285
5939-SXWHM,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,established,Q1,0,1245.05,1,0,0,2,0,-1.2782,8.7667,0,0.5367,45.6062
8152-UOBNY,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,No,loyal,Q4,1,5347.95,0,1,1,6,2,1.3971,15.2571,50,2.0941,49.6099
7351-KYHQH,Female,No,No,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No,new,Q2,1,493.65,0,2,0,4,2,0.0063,12.99,14,8.1188,7.4852
7643-RCHXS,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,No,loyal,Q1,0,1263.85,1,0,0,1,0,-1.5092,9.675,0,0.3023,62.1057
8246-SHFGA,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),No,developing,Q1,0,385.55,0,2,0,1,0,-1.451,10.55,34,1.1722,17.4457
8387-MOJJT,Female,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,established,Q3,0,3384.0,1,2,1,2,0,0.4383,25.9833,84,1.8128,42.8626
0620-XEFWH,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,84.2,1,2,0,1,0,-1.5258,9.425,8,3.77,4.2418
6485-QXWWE,Female,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,loyal,Q1,0,1638.7,1,0,0,2,0,-1.2882,8.6667,0,0.4127,60.6926
2761-OCIAX,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q3,1,165.4,0,2,1,2,1,0.3303,24.9,4,24.9,2.1849
7321-VGNKU,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,new,Q2,0,120.25,1,2,1,1,0,0.1857,35.175,4,23.45,1.6854
5327-CNLUQ,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),No,established,Q4,0,4473.45,1,0,1,6,3,1.0681,13.8429,0,1.9776,45.6941
7552-KEYGT,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,established,Q1,0,520.55,1,0,0,1,0,-1.5025,9.775,0,0.6982,25.3309
5816-JMLGY,Female,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q3,0,5717.85,1,0,0,6,3,0.5197,11.4857,0,1.1324,70.2439
3068-OMWZA,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,new,Q3,1,88.8,0,2,1,4,1,0.7989,17.76,2,44.4,0.9889
2927-QRRQV,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,No,established,Q4,0,4312.5,1,1,1,5,2,0.9933,15.775,46,2.0138,45.0863
6032-KRXXO,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,established,Q4,0,2755.35,0,2,1,3,0,0.8471,22.5625,60,2.9113,30.1956
7459-RRWQZ,Female,No,No,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,developing,Q2,0,994.55,0,2,0,4,1,-0.0037,12.93,30,4.0406,15.1493
6265-SXWBU,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),No,loyal,Q4,0,6511.25,1,1,1,5,2,1.0299,15.9583,69,1.3679,67.2997
7941-RCJOW,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No,loyal,Q1,0,1218.65,0,0,0,1,0,-1.5025,9.775,0,0.2962,59.3017
6374-NTQLP,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,loyal,Q4,1,7447.7,1,0,1,6,3,1.3074,14.8714,0,1.426,70.863
4154-AQUGT,Male,Yes,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,developing,Q3,1,1169.35,1,2,1,4,2,0.8072,17.81,26,6.3607,12.9856
2387-KDZQY,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,No,developing,Q1,0,279.5,0,1,0,1,0,-1.4843,10.05,17,1.1167,13.2464
3584-WKTTW,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No,loyal,Q4,0,5720.35,1,1,1,7,3,1.5549,13.9438,51,2.1452,50.825
3399-BMLVW,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),No,loyal,Q2,0,3121.45,1,0,0,4,3,-0.1416,12.1,0,1.1635,50.7553
1971-DTCZB,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q4,0,6468.6,1,0,0,8,4,0.8703,10.1056,0,1.2459,70.3491
3092-IGHWF,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,Yes,loyal,Q3,0,5918.8,1,1,1,4,2,0.7524,17.48,67,1.2853,66.9548
3374-PZLXD,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,established,Q1,0,675.6,0,2,0,1,0,-1.4976,9.85,68,0.5629,32.6377
3813-DHBBB,Male,Yes,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q2,0,3521.7,1,0,0,4,3,-0.459,10.19,0,0.7493,67.7902
2812-REYAT,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No,loyal,Q1,0,923.1,1,1,0,1,0,-1.4859,10.025,49,0.401,43.8527
6518-PPLMZ,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,loyal,Q1,0,1110.35,1,0,0,1,0,-1.5075,9.7,0,0.3593,54.4289
4939-KYYPY,Male,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,No,established,Q2,0,1611.65,0,2,0,4,2,-0.1765,11.89,54,2.1232,26.6609
8017-LXHFA,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,developing,Q4,1,2293.6,0,2,1,4,1,0.9966,18.95,46,3.9479,23.954
5930-GBIWP,Male,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No,loyal,Q3,0,5553.25,0,0,0,7,4,0.5563,10.1875,0,1.1643,67.3121
6022-KOUQO,Female,Yes,Yes,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,new,Q1,0,44.75,1,2,0,1,1,-1.1868,14.525,4,9.6833,1.4892
6352-TWCAU,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,established,Q3,0,3029.1,0,2,1,3,0,0.7208,21.6125,70,2.4014,34.6381
2361-UPSND,Female,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,No,established,Q3,0,3231.05,1,1,0,5,3,0.194,11.7667,46,1.5021,45.1264
6035-RIIOM,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q4,0,5129.45,0,0,1,5,1,1.078,16.2,0,1.7673,52.2347
2929-QNSRW,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,Yes,loyal,Q4,0,5508.35,1,1,1,5,1,1.1129,16.375,56,1.7237,55.4997
1262-OPMFY,Female,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,new,Q3,0,655.9,1,2,1,2,1,0.3652,25.25,18,7.575,8.5459
9504-DSHWM,Male,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,developing,Q2,0,1191.2,0,2,0,4,2,-0.1848,11.84,40,2.819,19.7874
5035-BVCXS,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No,new,Q3,0,866.4,0,2,1,2,1,0.3702,25.3,22,6.325,11.2666
6267-DCFFZ,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,established,Q4,1,2627.2,1,2,1,4,1,0.8404,18.01,60,2.9048,28.8545
3533-UVMOM,Male,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),No,loyal,Q3,0,4741.45,1,0,0,5,3,0.2057,11.825,0,1.0283,65.8992
2439-LYPMQ,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,established,Q4,1,4009.2,1,2,1,6,2,1.2575,14.6571,76,2.6308,38.6988
4248-QPAVC,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,developing,Q3,1,1463.45,1,2,1,4,2,0.6842,17.07,34,4.7417,16.9479
1899-VXWXM,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),Yes,established,Q4,0,5082.8,0,1,1,6,2,1.3738,15.1571,48,2.1653,47.4585
1478-VPOAD,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,new,Q2,0,43.8,0,2,0,1,0,-0.6966,21.9,2,21.9,0.9777
9995-HOTOH,Male,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,No,loyal,Q2,0,3707.6,1,0,0,5,3,-0.1915,9.8333,0,0.9219,61.7933
2988-PLAHS,Female,No,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,new,Q2,0,220.45,0,1,0,4,1,0.1724,13.99,3,17.4875,3.1071
1371-OJCEK,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,established,Q1,0,1133.7,0,1,0,2,0,-1.343,8.1167,48,0.4969,44.7219
4999-IEZLT,Male,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),No,loyal,Q1,0,1983.15,0,1,0,1,1,-1.1735,14.725,66,0.4396,65.1281
8883-ANODQ,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),No,loyal,Q3,0,5746.75,1,0,1,4,2,0.6527,16.88,0,1.2232,67.2922
4690-LLKUA,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,developing,Q2,1,770.6,0,2,0,1,0,-0.6551,22.525,34,2.5028,16.734
2351-RRBUE,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,new,Q1,0,134.05,1,1,0,1,0,-1.466,10.325,7,2.5812,6.1917
5980-BDHPY,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q3,0,6230.1,1,0,0,8,4,0.7424,9.6778,0,1.1932,70.7162
1498-DQNRX,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,established,Q1,0,573.05,1,2,0,1,0,-1.4926,9.925,58,0.6617,27.4844
9469-WEJBT,Male,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,No,established,Q4,0,3419.3,1,2,1,4,2,0.8504,18.07,74,2.3776,37.4308
3331-HQDTW,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,established,Q4,0,3587.25,0,2,1,7,3,1.4968,13.725,68,3.1371,32.3759
9490-DFPMD,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,established,Q3,1,3541.35,0,2,1,3,0,0.661,21.1625,84,1.9686,41.3468
2581-VKIRT,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,No,loyal,Q2,0,3801.3,1,1,0,5,3,0.0245,10.9167,59,1.0917,57.1624
5442-XSDCW,Male,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,new,Q3,0,868.5,1,2,1,2,0,0.4898,26.5,22,6.625,10.7888
7426-WEIJX,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,loyal,Q3,1,4859.1,1,2,1,3,1,0.538,20.2375,120,1.327,59.2935
2851-MMUTZ,Female,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,No,established,Q2,0,1439.35,0,2,0,3,2,-0.2862,14.0375,54,2.0054,25.1855
3049-NDXFL,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,Yes,new,Q3,0,85.8,0,2,1,3,0,0.6992,21.45,2,42.9,0.9885
8580-AECUZ,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,new,Q3,1,79.1,0,2,1,2,0,0.4765,26.3667,2,39.55,0.9875
3307-TLCUD,Male,Yes,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,No,developing,Q1,0,592.75,1,2,0,2,2,-1.009,11.4667,34,1.9111,16.7444
6625-FLENO,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,loyal,Q1,0,1185.95,1,0,0,1,0,-1.4627,10.375,0,0.3517,54.5264
2967-MXRAV,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,new,Q1,0,18.8,1,1,0,1,0,-1.5275,9.4,1,9.4,0.9495
7963-GQRMY,Female,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,new,Q2,0,134.5,1,2,0,1,0,-0.68,22.15,6,11.075,2.9691
8189-HBVRW,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,No,loyal,Q4,0,4921.2,0,2,1,5,3,0.8653,15.1333,106,1.6815,53.6078
4163-KIUHY,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,No,established,Q1,0,901.25,0,2,0,2,0,-1.3015,8.5333,70,0.7111,33.8816
1228-FZFRV,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),Yes,loyal,Q4,0,5341.8,1,2,1,6,2,1.3688,15.1357,100,2.0775,49.9467
3500-NSDOA,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),No,loyal,Q3,0,4859.95,1,0,0,5,2,0.2007,11.8,0,1.0261,67.6873
1171-TYKUR,Male,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No,established,Q1,0,1139.2,1,2,0,2,0,-1.3081,8.4667,94,0.5292,43.1515
3761-FLYZI,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,loyal,Q4,1,7082.45,1,2,1,6,2,1.4636,15.5429,130,1.6485,64.5032
2058-DCJBE,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q2,0,324.6,0,2,1,1,0,0.1658,34.875,10,11.625,4.588
5364-XYIRR,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,loyal,Q4,0,4812.75,1,2,1,4,0,0.9933,18.93,102,1.8202,50.3163
4829-AUOAX,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),Yes,established,Q4,0,4399.5,0,2,1,4,0,1.0398,19.21,92,2.0436,45.3323
1219-NNDDO,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,new,Q3,0,663.55,0,2,1,2,0,0.4017,25.6167,18,7.685,8.5234
8388-DMKAE,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,new,Q1,0,174.65,0,0,0,1,0,-1.4793,10.125,0,2.25,8.2188
4403-BWPAY,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No,developing,Q1,0,321.7,0,1,0,2,0,-1.3281,8.2667,14,1.6533,12.469
9659-QEQSY,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,established,Q4,0,5125.5,0,2,1,8,4,1.6912,12.85,90,2.5141,43.9391
5405-ZMYXQ,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,new,Q3,0,548.9,0,2,1,2,0,0.327,24.8667,16,8.2889,7.2606
5047-LHVLY,Male,No,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,Yes,new,Q2,1,50.15,1,2,0,2,1,-0.4856,16.7167,2,25.075,0.9804
1442-OKRJE,Male,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,loyal,Q4,0,7031.3,1,1,1,6,3,1.2758,14.7357,66,1.5396,67.5113
4737-AQCPU,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No,loyal,Q3,0,5016.65,1,0,0,6,4,0.2439,10.3,0,0.9877,68.6272
9158-VCTQB,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,established,Q4,0,4594.95,1,2,1,8,4,1.6231,12.6222,82,2.7048,40.0955
2808-CHTDM,Female,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,developing,Q1,0,611.45,1,0,0,2,0,-1.3181,8.3667,0,1.0458,23.4272
6311-UEUME,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,established,Q3,0,2384.15,0,2,1,2,0,0.4699,26.3,58,2.63,29.8392
0793-TWELN,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,new,Q3,0,319.85,0,2,1,3,1,0.5114,20.0375,8,16.03,3.9415
3283-WCWXT,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,new,Q1,0,153.3,1,0,0,2,0,-1.3081,8.4667,0,3.6286,5.8068
1060-ENTOF,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),No,loyal,Q4,1,7035.6,1,1,1,7,4,1.3506,13.175,67,1.55,66.1241
0999-QXNSA,Male,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,new,Q2,1,344.2,1,2,0,1,0,-0.6318,22.875,14,5.7188,7.3626
5451-MHQOF,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,No,loyal,Q1,0,1431.65,1,1,0,2,0,-1.3397,8.15,56,0.4289,56.2534
4836-WNFNO,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,loyal,Q1,0,1849.2,1,0,0,2,0,-1.3214,8.3333,0,0.3425,71.1231
9225-BZLNZ,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,No,loyal,Q3,0,6083.1,1,0,0,7,3,0.6809,10.6562,0,1.1678,70.5287
0354-VXMJC,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,developing,Q1,0,426.65,1,0,0,1,0,-1.5009,9.8,0,0.8167,20.7112
4422-QVIJA,Female,No,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,established,Q2,0,1655.35,1,2,0,2,0,-0.4856,16.7167,70,1.3931,32.3627
9365-SRSZE,Male,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,established,Q3,1,1943.9,1,2,1,1,0,0.1924,35.275,54,2.5196,27.1684
6839-ITVZJ,Female,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,Yes,established,Q2,0,1616.15,1,2,0,4,2,-0.1566,12.01,52,2.2241,26.4726
8332-OSJDW,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,new,Q1,0,314.95,1,1,0,2,0,-1.2749,8.8,12,2.0308,11.4945
